timestamp,price,usdt_balance,btc_balance,total_assets,profit_pct,trend_score,volatility
2025-02-10 11:56:40.832,94940.06,1004.7413354000005,0.0,1004.7413354000005,0.474133540000048,2.142564729306036,0.3372336269630857
2025-02-10 11:58:51.904,96479.1,1004.7413354000005,0.0,1004.7413354000005,0.474133540000048,1.6916861684056008,0.4476731704277396
2025-02-10 12:01:02.976,98180.7,1004.7413354000005,0.0,1004.7413354000005,0.474133540000048,14.169835443770149,0.5634379355813973
2025-02-10 12:03:14.048,96599.7,1004.7413354000005,0.0,1004.7413354000005,0.474133540000048,1.9383406993602996,0.4599596370784115
2025-02-10 12:05:25.120,96800.0,1004.7413354000005,0.0,1004.7413354000005,0.474133540000048,1.5057297625034183,0.5067815727100242
2025-02-10 12:07:36.192,96245.86,1004.7413354000005,0.0,1004.7413354000005,0.474133540000048,1.905834177663372,0.4914157413446933
2025-02-10 12:09:47.264,99224.19,1004.7413354000005,0.0,1004.7413354000005,0.474133540000048,4.017888804449264,0.8609236013240753
2025-02-10 12:11:58.336,96144.38,1004.7413354000005,0.0,1004.7413354000005,0.474133540000048,1.0463853510555934,0.5023583847568132
2025-02-10 12:14:09.408,95447.25,1004.7413354000005,0.0,1004.7413354000005,0.474133540000048,0.8269447389433076,0.40666747653337726
2025-02-10 12:16:20.480,95766.73,1004.7413354000005,0.0,1004.7413354000005,0.474133540000048,0.24000107780687963,0.38086952376258976
2025-02-10 12:18:31.552,94940.06,979.1075192000005,0.00027,1004.7413354000005,0.474133540000048,-1.0184291991996144,0.20712075686619916
2025-02-10 12:20:42.624,95648.66,1004.9326574000005,0.0,1004.9326574000005,0.49326574000004936,1.9605589864313084,0.2743552918356333
2025-02-10 12:22:53.696,95447.25,1004.9326574000005,0.0,1004.9326574000005,0.49326574000004936,0.5689200298994573,0.25669696353913224
2025-02-10 12:25:04.768,95489.22,979.1505680000005,0.00027,1004.9326574000005,0.49326574000004936,-0.9954742936231697,0.2855312696338826
2025-02-10 12:27:15.840,94579.14,1004.6869358000005,0.0,1004.6869358000005,0.4686935800000469,-1.1260264537548768,0.12326100273556762
2025-02-10 12:29:26.912,94940.06,979.0531196000005,0.00027,1004.6869358000005,0.4686935800000469,-0.993031603983185,0.2267259833819748
2025-02-10 12:31:37.984,96404.77,1005.0824075000005,0.0,1005.0824075000005,0.50824075000005,-11.38039714391293,0.5325395806197155
2025-02-10 12:33:49.056,95447.25,979.3116500000006,0.00027,1005.0824075000005,0.50824075000005,-8.055845269431698,0.33996152573137
2025-02-10 12:36:00.128,96042.72,979.3116500000006,0.00027,1005.2431844000006,0.5243184400000587,-6.341406582910055,0.48082406709135583
2025-02-10 12:38:11.200,92311.44,1004.2357388000006,0.0,1004.2357388000006,0.4235738800000604,-8.84424958279761,-0.15511515555883065
2025-02-10 12:40:22.272,96633.54,979.1110184000006,0.00026,1004.2357388000006,0.4235738800000604,-5.949775469046578,0.6291724683440972
2025-02-10 12:42:33.344,95071.45,1003.8295954000006,0.0,1003.8295954000006,0.3829595400000585,-4.617460284321872,0.3526327328108178
2025-02-10 12:44:44.416,95031.63,978.1710553000006,0.00027,1003.8295954000006,0.3829595400000585,-4.622680224512818,0.3644908907895308
2025-02-10 12:46:55.488,93960.42,1003.5403687000006,0.0,1003.5403687000006,0.3540368700000613,-1.49444719899878,0.1865485895691693
2025-02-10 12:49:06.560,94773.99,977.9513914000006,0.00027,1003.5403687000006,0.3540368700000613,-2.0886740236260692,0.3615462130913006
2025-02-10 12:51:17.632,95385.82,977.9513914000006,0.00027,1003.7055628000006,0.3705562800000621,-10.100035888693016,0.49032665942207904
2025-02-10 12:53:28.704,97282.77,1004.2177393000006,0.0,1004.2177393000006,0.421773930000063,-5.859524237014968,0.9801328046199921
2025-02-10 12:55:39.776,97185.78,1004.2177393000006,0.0,1004.2177393000006,0.421773930000063,-0.5097535664949531,0.9166723724780491
2025-02-10 12:57:50.848,94615.62,978.6715219000006,0.00027,1004.2177393000006,0.421773930000063,-1.7235126237111251,0.3321483955837702
2025-02-10 13:00:01.920,95600.0,1004.4835219000006,0.0,1004.4835219000006,0.44835219000005966,13.152736697394584,0.5598342812006755
2025-02-10 13:02:12.992,94234.68,1004.4835219000006,0.0,1004.4835219000006,0.44835219000005966,8.012779511652456,0.259448938443013
2025-02-10 13:04:24.064,93824.74,1004.4835219000006,0.0,1004.4835219000006,0.44835219000005966,3.9750804325639493,0.19914109243118755
2025-02-10 13:06:35.136,93330.91,979.2841762000006,0.00027,1004.4835219000006,0.44835219000005966,-3.287501594308879,0.13668899560750497
2025-02-10 13:08:46.208,94257.81,979.2841762000006,0.00027,1004.7337849000006,0.47337849000006144,-4.500875930813549,0.34018464361165784
2025-02-10 13:10:57.280,97697.9,1005.6626092000006,0.0,1005.6626092000006,0.5662609200000588,-3.1876408834628753,0.960605656045381
2025-02-10 13:13:08.352,96042.72,979.7310748000006,0.00027,1005.6626092000006,0.5662609200000588,-2.5490667539883303,0.6438899135030018
2025-02-10 13:15:19.424,96144.42,979.7310748000006,0.00027,1005.6900682000006,0.569006820000061,-2.8650976001481943,0.6660848607398714
2025-02-10 13:17:30.496,95700.34,979.7310748000006,0.00027,1005.5701666000006,0.5570166600000562,-1.4118785239051048,0.5816776696667288
2025-02-10 13:19:41.568,95983.79,979.7310748000006,0.00027,1005.6466981000005,0.5646698100000549,-0.8337269028428804,0.6345370047902791
2025-02-10 13:21:52.640,94773.99,1005.3200521000006,0.0,1005.3200521000006,0.5320052100000566,-1.5028405763220327,0.37290677758937774
2025-02-10 13:24:03.712,93709.84,980.0183953000005,0.00027,1005.3200521000006,0.5320052100000566,-2.7188348125624424,0.18361870728479548
2025-02-10 13:26:14.784,95071.45,1005.6876868000005,0.0,1005.6876868000005,0.5687686800000505,-1.2193316264244647,0.4669216677613113
2025-02-10 13:28:25.856,94940.06,980.0538706000006,0.00027,1005.6876868000005,0.5687686800000505,-1.2743460078173396,0.4405823115630621
2025-02-10 13:30:36.928,95338.04,980.0538706000006,0.00027,1005.7951414000006,0.5795141400000602,-6.444356646858244,0.5092777585118761
2025-02-10 13:32:48.000,95385.82,980.0538706000006,0.00027,1005.8080420000006,0.580804200000057,-5.375221560585937,0.5130276567530763
2025-02-10 13:34:59.072,94234.68,1005.4972342000005,0.0,1005.4972342000005,0.5497234200000548,-8.126619079608524,0.28200494783266306
2025-02-10 13:37:10.144,94091.28,980.0925886000006,0.00027,1005.4972342000005,0.5497234200000548,-1.6200778283884556,0.2720991309650497
2025-02-10 13:39:21.216,95861.16,1005.9751018000005,0.0,1005.9751018000005,0.5975101800000516,3.5982396889504744,0.6996231945541904
2025-02-10 13:41:32.288,95000.01,1005.9751018000005,0.0,1005.9751018000005,0.5975101800000516,5.906927767642255,0.4850267252578252
2025-02-10 13:43:43.360,94579.14,1005.9751018000005,0.0,1005.9751018000005,0.5975101800000516,2.7094153555123177,0.39422354416398836
2025-02-10 13:45:54.432,93824.74,1005.9751018000005,0.0,1005.9751018000005,0.5975101800000516,2.4145343743765473,0.2194341443187854
2025-02-10 13:48:05.504,94211.67,1005.9751018000005,0.0,1005.9751018000005,0.5975101800000516,0.15434874184372815,0.3044912243713775
2025-02-10 13:50:16.576,95031.63,980.3165617000005,0.00027,1005.9751018000005,0.5975101800000516,-3.0082841617656166,0.48347908493463554
2025-02-10 13:52:27.648,95031.63,980.3165617000005,0.00027,1005.9751018000005,0.5975101800000516,-1.31540374418408,0.4726728103079139
2025-02-10 13:54:38.720,95071.45,980.3165617000005,0.00027,1005.9858532000005,0.5985853200000519,-1.1699418262178694,0.5245457110058935
2025-02-10 13:56:49.792,95933.29,980.3165617000005,0.00027,1006.2185500000005,0.6218550000000505,-1.0954595710594979,0.8319722234793435
2025-02-10 13:59:00.864,95187.5,980.3165617000005,0.00027,1006.0171867000005,0.601718670000048,-0.1275620923273706,0.5910786605826683
2025-02-10 14:01:11.936,95933.29,980.3165617000005,0.00027,1006.2185500000005,0.6218550000000505,-1.8871785840146846,0.8620224573069033
2025-02-10 14:03:23.008,95000.01,980.3165617000005,0.00027,1005.9665644000005,0.5966564400000494,-3.2771991615330562,0.5354916747918389
2025-02-10 14:05:34.080,93593.87,1005.5869066000005,0.0,1005.5869066000005,0.5586906600000474,-1.3703705021967285,0.04594263350479625
2025-02-10 14:07:45.152,92323.33,979.7363742000005,0.00028,1005.5869066000005,0.5586906600000474,-3.876443536862553,-0.21991449315204556
2025-02-10 14:09:56.224,95489.22,1006.4733558000005,0.0,1006.4733558000005,0.6473355800000491,-2.0258859656589148,0.6981371647696759
2025-02-10 14:12:07.296,95187.5,980.7727308000005,0.00027,1006.4733558000005,0.6473355800000491,-1.3239100182509849,0.606986595525591
2025-02-10 14:14:18.368,95926.02,980.7727308000005,0.00027,1006.6727562000005,0.6672756200000549,-0.7237679562637105,0.8016419131902541
2025-02-10 14:16:29.440,95031.63,980.7727308000005,0.00027,1006.4312709000005,0.6431270900000527,-3.876075569781866,0.5575238504899085
2025-02-10 14:18:40.512,95415.35,980.7727308000005,0.00027,1006.5348753000005,0.6534875300000522,-3.1400359669811873,0.6492185409052516
2025-02-10 14:20:51.584,97127.91,1006.9972665000006,0.0,1006.9972665000006,0.6997266500000592,-0.15874643813103267,1.027077191352093
2025-02-10 14:23:02.656,97127.91,1006.9972665000006,0.0,1006.9972665000006,0.6997266500000592,0.9550324799151169,0.9697752068960254
2025-02-10 14:25:13.728,94773.99,981.4082892000006,0.00027,1006.9972665000006,0.6997266500000592,-2.4077318729533697,0.42688140556047405
2025-02-10 14:27:24.800,92215.57,1006.3064931000006,0.0,1006.3064931000006,0.630649310000058,-2.181750998242032,-0.052778934237468905
2025-02-10 14:29:35.872,96144.42,1006.3064931000006,0.0,1006.3064931000006,0.630649310000058,1.0092335767304823,0.7126138234315804
2025-02-10 14:31:46.944,95338.04,1006.3064931000006,0.0,1006.3064931000006,0.630649310000058,2.7698424759096585,0.539506150359134
2025-02-10 14:33:58.016,92139.84,980.5073379000006,0.00028,1006.3064931000006,0.630649310000058,-1.0748462595063761,-0.013989425194867698
2025-02-10 14:36:09.088,95031.63,1007.1161943000006,0.0,1007.1161943000006,0.7116194300000643,0.10525839288667695,0.5057588952900525
2025-02-10 14:38:20.160,95648.66,1007.1161943000006,0.0,1007.1161943000006,0.7116194300000643,0.5860539687888416,0.6109010286406886
2025-02-10 14:40:31.232,95260.55,981.3958458000006,0.00027,1007.1161943000006,0.7116194300000643,-1.8384424248778422,0.5480030115191645
2025-02-10 14:42:42.304,97127.91,1007.6203815000007,0.0,1007.6203815000007,0.762038150000069,0.033615588609333336,0.8486437538107503
2025-02-10 14:44:53.376,95554.86,981.8205693000007,0.00027,1007.6203815000007,0.762038150000069,-2.837181517237793,0.5830146417629537
2025-02-10 14:47:04.448,94615.62,1007.3667867000007,0.0,1007.3667867000007,0.7366786700000716,1.4150644144326292,0.4247184349650134
2025-02-10 14:49:15.520,95031.63,1007.3667867000007,0.0,1007.3667867000007,0.7366786700000716,0.5919139651799059,0.4834113073248465
2025-02-10 14:51:26.592,95707.62,1007.3667867000007,0.0,1007.3667867000007,0.7366786700000716,2.605127577491194,0.5815829039006437
2025-02-10 14:53:37.664,95385.82,1007.3667867000007,0.0,1007.3667867000007,0.7366786700000716,0.811643493920792,0.5190192374098994
2025-02-10 14:55:48.736,96371.29,1007.3667867000007,0.0,1007.3667867000007,0.7366786700000716,2.853942709545377,0.6987989748803014
2025-02-10 14:57:59.808,95338.04,1007.3667867000007,0.0,1007.3667867000007,0.7366786700000716,2.754525890092998,0.5036406730520144
2025-02-10 15:00:10.880,95385.82,981.6126153000007,0.00027,1007.3667867000007,0.7366786700000716,-0.4288868353687141,0.5095308102173377
2025-02-10 15:02:21.952,95052.42,981.6126153000007,0.00027,1007.2767687000007,0.727676870000073,-4.4991534463073295,0.44788376058745116
2025-02-10 15:04:33.024,95071.45,981.6126153000007,0.00027,1007.2819068000007,0.7281906800000684,-2.6765089140178437,0.47010004068636074
2025-02-10 15:06:44.096,94579.14,1007.1489831000007,0.0,1007.1489831000007,0.7148983100000692,-0.7103954863019294,0.38762568582342916
2025-02-10 15:08:55.168,93330.91,981.9496374000007,0.00027,1007.1489831000007,0.7148983100000692,-1.9387879636151868,0.14753696042916173
2025-02-10 15:11:06.240,95000.0,1007.5996374000007,0.0,1007.5996374000007,0.7599637400000688,1.8489313553288498,0.46139747687241656
2025-02-10 15:13:17.312,95678.81,1007.5996374000007,0.0,1007.5996374000007,0.7599637400000688,1.349071104744081,0.6378133887734442
2025-02-10 15:15:28.384,93343.75,1007.5996374000007,0.0,1007.5996374000007,0.7599637400000688,-0.06094759686535446,0.10278220290724056
2025-02-10 15:17:39.456,94000.0,1007.5996374000007,0.0,1007.5996374000007,0.7599637400000688,1.1585659538265107,0.17636377758220229
2025-02-10 15:19:50.528,94211.67,982.1624865000007,0.00027,1007.5996374000007,0.7599637400000688,-5.7765022672375,0.25533188054848016
2025-02-10 15:22:01.600,93824.74,982.1624865000007,0.00027,1007.4951663000007,0.7495166300000733,-3.666120800781701,0.18325551073751753
2025-02-10 15:24:12.672,96042.72,1008.0940209000007,0.0,1008.0940209000007,0.8094020900000715,-3.221547407098437,0.7660047590249577
2025-02-10 15:26:23.744,89982.06,982.8990441000008,0.00028,1008.0940209000007,0.8094020900000715,-6.162868171465917,-0.36750962269742876
2025-02-10 15:28:34.816,93343.75,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,-2.909643556530009,0.2765870678364064
2025-02-10 15:30:45.888,94940.06,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,0.6202842660589101,0.56556091759938
2025-02-10 15:32:56.960,94773.99,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,3.42395926074365,0.5376687132018525
2025-02-10 15:35:08.032,99224.19,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,4.749261941700388,1.163058160388112
2025-02-10 15:37:19.104,98823.07,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,2.9833018668890263,1.0123169226953932
2025-02-10 15:39:30.176,104866.24,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,8.95646988031928,1.3266281417778703
2025-02-10 15:41:41.248,104290.62,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,6.578970034203996,1.1109602642858887
2025-02-10 15:43:52.320,103126.1,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,5.643492351299063,0.9541810843661861
2025-02-10 15:46:03.392,101552.83,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,3.2664732326794086,0.8166188507370048
2025-02-10 15:48:14.464,99184.27,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,1.8988949288228936,0.6542629647053461
2025-02-10 15:50:25.536,99176.43,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,5.64334036333984,0.6393541227704171
2025-02-10 15:52:36.608,98459.78,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,5.083255566802175,0.5803373322210283
2025-02-10 15:54:47.680,97546.86,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,3.758971137582885,0.5145214542589112
2025-02-10 15:56:58.752,97389.62,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,3.5829246980634886,0.49900385566227673
2025-02-10 15:59:09.824,97166.35,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,2.2264621946516776,0.4715856396347976
2025-02-10 16:01:20.896,97117.24,1009.0352941000008,0.0,1009.0352941000008,0.9035294100000782,2.350072627330853,0.4570366988621279
2025-02-10 16:03:31.968,97239.7,983.7529721000008,0.00026,1009.0352941000008,0.9035294100000782,-2.512461381044159,0.45399255055809123
2025-02-10 16:05:43.040,97352.86,983.7529721000008,0.00026,1009.0647157000008,0.9064715700000762,-5.457195096029837,0.4478827869559338
2025-02-10 16:07:54.112,97391.87,983.7529721000008,0.00026,1009.0748583000008,0.9074858300000755,-0.8255831964229684,0.4454193477195827
2025-02-10 16:10:05.184,97398.36,983.7529721000008,0.00026,1009.0765457000008,0.9076545700000793,-1.6147463553372812,0.40415720513877007
2025-02-10 16:12:16.256,97453.22,983.7529721000008,0.00026,1009.0908093000007,0.909080930000073,-1.8117957158235023,0.38169992855020063
2025-02-10 16:14:27.328,97337.37,1009.0606883000007,0.0,1009.0606883000007,0.906068830000072,1.3491787861026912,0.35314349901374253
2025-02-10 16:16:38.400,97416.11,1009.0606883000007,0.0,1009.0606883000007,0.906068830000072,3.3487942201182714,0.3385342071921453
2025-02-10 16:18:49.472,97391.37,1009.0606883000007,0.0,1009.0606883000007,0.906068830000072,0.3687256226897323,0.3469498509857616
2025-02-10 16:21:00.544,97547.16,1009.0606883000007,0.0,1009.0606883000007,0.906068830000072,2.111308304310232,0.3703897897506686
2025-02-10 16:23:11.616,97654.75,1009.0606883000007,0.0,1009.0606883000007,0.906068830000072,0.50145636144286,0.40110308091634606
2025-02-10 16:25:22.688,97500.0,1009.0606883000007,0.0,1009.0606883000007,0.906068830000072,0.6681182867432502,0.3993125208677154
2025-02-10 16:27:33.760,97670.36,1009.0606883000007,0.0,1009.0606883000007,0.906068830000072,0.6386110476020685,0.45689395518296405
2025-02-10 16:29:44.832,97639.72,983.6743611000007,0.00026,1009.0606883000007,0.906068830000072,-0.6830881680571306,0.4948049809233614
2025-02-10 16:31:55.904,97290.88,983.6743611000007,0.00026,1008.9699899000008,0.896998990000077,-1.15067143359318,0.35509807026745005
2025-02-10 16:34:06.976,97341.92,1008.9832603000008,0.0,1008.9832603000008,0.8983260300000779,1.9215696869720986,0.38631174088432535
2025-02-10 16:36:18.048,97270.51,1008.9832603000008,0.0,1008.9832603000008,0.8983260300000779,3.9539741122253718,0.2744432548128015
2025-02-10 16:38:29.120,97208.2,983.7091283000008,0.00026,1008.9832603000008,0.8983260300000779,-0.4431003455342746,0.20319240142802542
2025-02-10 16:40:40.192,97242.07,1008.9920665000008,0.0,1008.9920665000008,0.8992066500000759,0.24744758204239076,0.27584907730891234
2025-02-10 16:42:51.264,97279.61,1008.9920665000008,0.0,1008.9920665000008,0.8992066500000759,5.2590000571154505,0.32016669128215436
2025-02-10 16:45:02.336,97286.17,1008.9920665000008,0.0,1008.9920665000008,0.8992066500000759,-0.09431643898098285,0.3022961395401933
2025-02-10 16:47:13.408,97285.19,983.6979171000007,0.00026,1008.9920665000008,0.8992066500000759,-3.0000516061665743,0.2930899003616997
2025-02-10 16:49:24.480,97413.43,1009.0254089000007,0.0,1009.0254089000007,0.9025408900000684,0.30620140668001194,0.5230417829092086
2025-02-10 16:51:35.552,97447.52,983.6890537000007,0.00026,1009.0254089000007,0.9025408900000684,-2.0758891141050513,0.580465308032753
2025-02-10 16:53:46.624,97475.25,983.6890537000007,0.00026,1009.0326187000007,0.9032618700000739,-2.426967052419572,0.6235251998342234
2025-02-10 16:55:57.696,97443.98,983.6890537000007,0.00026,1009.0244885000008,0.9024488500000757,0.1135254954929974,0.5673894015407944
2025-02-10 16:58:08.768,97507.53,983.6890537000007,0.00026,1009.0410115000008,0.9041011500000763,-0.29894701279196845,0.6670658303520715
2025-02-10 17:00:19.840,97421.01,983.6890537000007,0.00026,1009.0185163000007,0.901851630000067,-2.1117598302947487,0.5094092402499409
2025-02-10 17:02:30.912,97375.94,1009.0067981000008,0.0,1009.0067981000008,0.9006798100000765,1.495044828135439,0.42901158231512043
2025-02-10 17:04:41.984,97415.5,983.6787681000008,0.00026,1009.0067981000008,0.9006798100000765,-5.114583681013248,0.513063226357469
2025-02-10 17:06:53.056,97431.86,983.6787681000008,0.00026,1009.0110517000007,0.9011051700000735,-0.7955753351655132,0.5706320328962228
2025-02-10 17:09:04.128,97447.51,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,0.4003664356173169,0.6095221626755993
2025-02-10 17:11:15.200,97273.46,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,0.49823614321805254,0.25904522900762755
2025-02-10 17:13:26.272,97304.62,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,3.099799244055282,0.3458764417755982
2025-02-10 17:15:37.344,97236.63,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,3.258686451695263,0.16870382238583062
2025-02-10 17:17:48.416,97290.76,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,6.919968778136055,0.32888136713293953
2025-02-10 17:19:59.488,97315.97,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,5.460964731869056,0.39025026278255054
2025-02-10 17:22:10.560,97302.31,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,4.195353944514608,0.3280126240831509
2025-02-10 17:24:21.632,97363.45,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,5.534135278144839,0.49230476666229384
2025-02-10 17:26:32.704,97511.33,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,3.7194089668286208,0.9055427467948036
2025-02-10 17:28:43.776,97018.02,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,3.182240058376138,-0.2684775836668751
2025-02-10 17:30:54.848,97540.49,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,3.497097708120206,0.8488601835862134
2025-02-10 17:33:05.920,97532.37,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,1.267596587201226,0.8067665758970419
2025-02-10 17:35:16.992,97488.23,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,7.320071255948145,0.7096758475944094
2025-02-10 17:37:28.064,97130.72,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,3.9623232829525024,0.05524732252860055
2025-02-10 17:39:39.136,97665.18,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,2.7736279242387587,0.9858200421586287
2025-02-10 17:41:50.208,97317.21,1009.0151207000008,0.0,1009.0151207000008,0.9015120700000807,2.7868033793458205,0.41045106980444285
2025-02-10 17:44:01.280,97301.2,983.7168087000008,0.00026,1009.0151207000008,0.9015120700000807,-2.532874994263463,0.39332229596431695
2025-02-10 17:46:12.352,97620.25,983.7168087000008,0.00026,1009.0980737000008,0.9098073700000782,-1.76058822181664,0.8934248679364002
2025-02-10 17:48:23.424,97275.52,983.7168087000008,0.00026,1009.0084439000008,0.900844390000077,-16.157422096862902,0.3519845792977747
2025-02-10 17:50:34.496,97410.61,983.7168087000008,0.00026,1009.0435673000007,0.9043567300000745,-15.678159206534401,0.5692262385927669
2025-02-10 17:52:45.568,97434.62,983.7168087000008,0.00026,1009.0498099000008,0.9049809900000809,-14.923811705984921,0.6088390406969161
2025-02-10 17:54:56.640,97485.34,983.7168087000008,0.00026,1009.0629971000008,0.9062997100000757,-13.718928918158218,0.6725315435375736
2025-02-10 17:57:07.712,97544.17,983.7168087000008,0.00026,1009.0782929000007,0.9078292900000747,-10.746772359814734,0.7424858911173106
2025-02-10 17:59:18.784,97464.39,983.7168087000008,0.00026,1009.0575501000008,0.9057550100000753,-9.349496920825207,0.6018537724426475
2025-02-10 18:01:29.856,97516.19,983.7168087000008,0.00026,1009.0710181000007,0.9071018100000742,-5.716066889734587,0.6667853337735512
2025-02-10 18:03:40.928,97687.86,983.7168087000008,0.00026,1009.1156523000008,0.911565230000076,-0.4483237845329272,0.8883802413411386
2025-02-10 18:05:52.000,97716.85,1009.1231897000008,0.0,1009.1231897000008,0.9123189700000808,3.2386257794883613,0.8815331173760848
2025-02-10 18:08:03.072,97718.47,1009.1231897000008,0.0,1009.1231897000008,0.9123189700000808,6.145240358537042,0.8425027601213898
2025-02-10 18:10:14.144,97698.08,1009.1231897000008,0.0,1009.1231897000008,0.9123189700000808,1.921178225723977,0.7911452325980511
2025-02-10 18:12:25.216,97456.13,1009.1231897000008,0.0,1009.1231897000008,0.9123189700000808,1.1971330737806096,0.4297236900543325
2025-02-10 18:14:36.288,97436.36,983.7897361000008,0.00026,1009.1231897000008,0.9123189700000808,-0.8396905535953326,0.4066778849678688
2025-02-10 18:16:47.360,97405.73,983.7897361000008,0.00026,1009.1152259000008,0.9115225900000837,-1.9296160115368852,0.3687656970028008
2025-02-10 18:18:58.432,97343.8,983.7897361000008,0.00026,1009.0991241000008,0.9099124100000836,-1.6797324356227812,0.28641120008983195
2025-02-10 18:21:09.504,97434.84,983.7897361000008,0.00026,1009.1227945000009,0.912279450000085,-1.8545812660562293,0.38986608210467527
2025-02-10 18:23:20.576,97422.88,983.7897361000008,0.00026,1009.1196849000008,0.9119684900000834,-0.566315708840147,0.38633887438840536
2025-02-10 18:25:31.648,97413.9,983.7897361000008,0.00026,1009.1173501000009,0.9117350100000863,-1.605651115057015,0.35620184393406995
2025-02-10 18:27:42.720,97412.68,983.7897361000008,0.00026,1009.1170329000008,0.9117032900000823,0.13721011739682662,0.3359048202559575
2025-02-10 18:29:53.792,97452.53,983.7897361000008,0.00026,1009.1273939000008,0.9127393900000811,-1.3443564654734186,0.4304178643353306
2025-02-10 18:32:04.864,97558.93,983.7897361000008,0.00026,1009.1550579000008,0.9155057900000769,-2.4191492516919433,0.628770370692549
2025-02-10 18:34:15.936,97338.78,983.7897361000008,0.00026,1009.0978189000008,0.9097818900000788,-1.008690622835866,0.16135260972451354
2025-02-10 18:36:27.008,97461.88,983.7897361000008,0.00026,1009.1298249000008,0.9129824900000814,-2.6934276827080503,0.4213152536744255
2025-02-10 18:38:38.080,97454.94,983.7897361000008,0.00026,1009.1280205000008,0.9128020500000843,-3.3833098045508807,0.4099447562992075
2025-02-10 18:40:49.152,97561.71,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,2.0233921382964994,0.6363513265124761
2025-02-10 18:43:00.224,97522.7,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,1.7797435171297866,0.5468960425261883
2025-02-10 18:45:11.296,97411.55,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,3.9779615137831352,0.3227875978503431
2025-02-10 18:47:22.368,97587.93,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,6.516021192768346,0.7170192777744905
2025-02-10 18:49:33.440,97716.76,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,0.9366288786447494,1.0041296141057734
2025-02-10 18:51:44.512,97715.18,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,0.7938633967491862,1.0024641821176226
2025-02-10 18:53:55.584,97762.66,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,-0.7006860279959577,1.0674659656492158
2025-02-10 18:56:06.656,97800.52,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,0.36043598595761966,1.0340109770887265
2025-02-10 18:58:17.728,97794.8,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,-1.74740643890499,0.9502057631042228
2025-02-10 19:00:28.800,97817.94,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,-2.8878552348178976,0.9261395247363312
2025-02-10 19:02:39.872,97866.03,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,-2.0230821254463884,0.9416852167345313
2025-02-10 19:04:50.944,97792.61,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,1.4019223346664584,0.7971835743001966
2025-02-10 19:07:02.016,97909.73,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,-5.491441884809945,0.9142814769296669
2025-02-10 19:09:13.088,97864.51,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,1.3720892944383056,0.8158326445167771
2025-02-10 19:11:24.160,97876.23,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,1.6767814409993083,0.8013324439326797
2025-02-10 19:13:35.232,97862.89,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,0.848804114505882,0.7560973721002622
2025-02-10 19:15:46.304,97879.37,1009.1557807000008,0.0,1009.1557807000008,0.9155780700000832,-2.0351549514402403,0.7531606035025679
